success,status,gemarkung,flur,a_datum,a_datum_dmy,quartal,gemeinde,ogc_fid,type
true,true,Tönning,011623003,2023-11-06,06.11.2023,11_2023,Tönning,1681,alkis
true,true,Struvenhütten,019112002,2023-11-06,06.11.2023,11_2023,Struvenhütten,1682,alkis
true,true,Hamdorf,010154009,2023-11-06,06.11.2023,11_2023,Hamdorf,1683,alkis
true,true,Witzwort,011628019,2023-11-06,06.11.2023,11_2023,Witzwort,1684,alkis
true,true,Viöl,011589012,2023-11-06,06.11.2023,11_2023,Viöl,1685,alkis
true,true,Reher,012103014,2023-11-06,06.11.2023,11_2023,Reher,1686,alkis
true,true,Groß Grönau,017075002,2023-11-06,06.11.2023,11_2023,Groß Grönau,1687,alkis
true,true,Bokel,010041004,2023-11-06,06.11.2023,11_2023,Bokel,1688,alkis
true,true,Wasbek,014572005,2023-11-06,06.11.2023,11_2023,Wasbek,1689,alkis
true,true,Ellund,011018008,2023-11-06,06.11.2023,11_2023,Handewitt,1690,alkis
true,true,Ohe,015090007,2023-11-06,06.11.2023,11_2023,Reinbek,1691,alkis
true,true,Kappeln,018056006,2023-11-06,06.11.2023,11_2023,Kappeln,1692,alkis
true,true,Süderschmedeby,011140002,2023-11-06,06.11.2023,11_2023,Sieverstedt,1693,alkis
true,true,Kreuzfeld,010553001,2023-11-06,06.11.2023,11_2023,Malente,1694,alkis
true,true,Wedel,016584014,2023-11-06,06.11.2023,11_2023,Wedel,1695,alkis
true,true,Nordstrand,011556015,2023-11-06,06.11.2023,11_2023,Nordstrand,1696,alkis
true,true,Willenscharen,012133001,2023-11-06,06.11.2023,11_2023,Willenscharen,1697,alkis
true,true,Bossee,012641010,2023-11-06,06.11.2023,11_2023,Westensee,1698,alkis
true,true,Bollbrügge,014020003,2023-11-06,06.11.2023,11_2023,Gremersdorf,1699,alkis
true,true,Büttel,012023005,2023-11-06,06.11.2023,11_2023,Büttel,1700,alkis
true,true,Gaarden,012505001,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",1701,alkis
true,true,Neukirchen,015542010,2023-11-06,06.11.2023,11_2023,Neukirchen,1702,alkis
true,true,St. Peter-Ording,011619008,2023-11-06,06.11.2023,11_2023,Sankt Peter-Ording,1703,alkis
true,true,Thumby,010423004,2023-11-06,06.11.2023,11_2023,Thumby,1704,alkis
true,true,Buchhorst,017034002,2023-11-06,06.11.2023,11_2023,Buchhorst,1705,alkis
true,true,Uelsby,018123008,2023-11-06,06.11.2023,11_2023,Uelsby,1706,alkis
true,true,Ramstedt,011570001,2023-11-06,06.11.2023,11_2023,Ramstedt,1707,alkis
true,true,Sachsenwald,017220003,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",1708,alkis
true,true,Horsbüll,015527004,2023-11-06,06.11.2023,11_2023,Emmelsbüll-Horsbüll,1709,alkis
true,true,Arpsdorf,014501008,2023-11-06,06.11.2023,11_2023,Arpsdorf,1710,alkis
true,true,Havighorst,015043006,2023-11-06,06.11.2023,11_2023,Feldhorst,1711,alkis
true,true,Müssen-Haupthof,017184004,2023-11-06,06.11.2023,11_2023,Müssen,1712,alkis
true,true,Neuenkirchen,013341010,2023-11-06,06.11.2023,11_2023,Neuenkirchen,1713,alkis
true,true,Zarnekau,010612006,2023-11-06,06.11.2023,11_2023,Süsel,1714,alkis
true,true,Langenhorn,011543006,2023-11-06,06.11.2023,11_2023,Langenhorn,1715,alkis
true,true,Armstedt,019004004,2023-11-06,06.11.2023,11_2023,Armstedt,1716,alkis
true,true,Bünzen,014516004,2023-11-06,06.11.2023,11_2023,Aukrug,1717,alkis
true,true,Ridders,012106006,2023-11-06,06.11.2023,11_2023,Hohenlockstedt,1718,alkis
true,true,Föhrden-Barl,019026001,2023-11-06,06.11.2023,11_2023,Föhrden-Barl,1719,alkis
true,true,Krems I,019066002,2023-11-06,06.11.2023,11_2023,Leezen,1720,alkis
true,true,Friedrichskoog,013051012,2023-11-06,06.11.2023,11_2023,Friedrichskoog,1721,alkis
true,true,Düchelsdorf,017045002,2023-11-06,06.11.2023,11_2023,Düchelsdorf,1722,alkis
true,true,Wewelsfleth,012131016,2023-11-06,06.11.2023,11_2023,Wewelsfleth,1723,alkis
true,true,Blekendorf-Sechendorf,016012004,2023-11-06,06.11.2023,11_2023,Blekendorf,1724,alkis
true,true,Rade b. Rendsburg,010342005,2023-11-06,06.11.2023,11_2023,Rade b. Rendsburg,1725,alkis
true,true,Drage,012027006,2023-11-06,06.11.2023,11_2023,Drage,1726,alkis
true,true,Heidmoor,019138008,2023-11-06,06.11.2023,11_2023,Heidmoor,1727,alkis
true,true,Langenrade,016097007,2023-11-06,06.11.2023,11_2023,Ascheberg (Holstein),1728,alkis
true,true,Brebel,018016002,2023-11-06,06.11.2023,11_2023,Süderbrarup,1729,alkis
true,true,Tensbüttel,013088007,2023-11-06,06.11.2023,11_2023,Tensbüttel-Röst,1730,alkis
true,true,Mechow,017177003,2023-11-06,06.11.2023,11_2023,Mechow,1731,alkis
true,true,Schmilau,017240002,2023-11-06,06.11.2023,11_2023,Schmilau,1732,alkis
true,true,Norby (Owschlag),010297010,2023-11-06,06.11.2023,11_2023,Owschlag,1733,alkis
true,true,Schülp bei Nortorf,010383008,2023-11-06,06.11.2023,11_2023,Schülp b. Nortorf,1734,alkis
true,true,Süderlügum,015559015,2023-11-06,06.11.2023,11_2023,Süderlügum,1735,alkis
true,true,Norby (Owschlag),010297002,2023-11-06,06.11.2023,11_2023,Owschlag,1736,alkis
true,true,Hamdorf,010154008,2023-11-06,06.11.2023,11_2023,Hamdorf,1737,alkis
true,true,Kleinvollstedt,010220008,2023-11-06,06.11.2023,11_2023,Emkendorf,1738,alkis
true,true,Kl.Offenseth-Sparrieshoop,016544007,2023-11-06,06.11.2023,11_2023,Klein Offenseth-Sparrieshoop,1739,alkis
true,true,Bergholz-Meierhof,017017002,2023-11-06,06.11.2023,11_2023,Langenlehsten,1740,alkis
true,true,Bünsdorf,010071001,2023-11-06,06.11.2023,11_2023,Bünsdorf,1741,alkis
true,true,Wallnau,014193002,2023-11-06,06.11.2023,11_2023,Fehmarn,1742,alkis
true,true,Dammfleth,012026012,2023-11-06,06.11.2023,11_2023,Dammfleth,1743,alkis
true,true,Schmalfeld,019099006,2023-11-06,06.11.2023,11_2023,Schmalfeld,1744,alkis
true,true,Klein Niendorf,019064003,2023-11-06,06.11.2023,11_2023,Bad Segeberg,1745,alkis
true,true,Wasbek,014572014,2023-11-06,06.11.2023,11_2023,Wasbek,1746,alkis
true,true,Osterhever,011617002,2023-11-06,06.11.2023,11_2023,Osterhever,1747,alkis
true,true,Quickborn,016565015,2023-11-06,06.11.2023,11_2023,Quickborn,1748,alkis
true,true,Schieren,019096007,2023-11-06,06.11.2023,11_2023,Schieren,1749,alkis
true,true,Kosel,010234004,2023-11-06,06.11.2023,11_2023,Kosel,1750,alkis
true,true,Dargow,017041002,2023-11-06,06.11.2023,11_2023,Salem,1751,alkis
true,true,Osterstedt,010324002,2023-11-06,06.11.2023,11_2023,Osterstedt,1752,alkis
true,true,Haseldorf,016531007,2023-11-06,06.11.2023,11_2023,Haseldorf,1753,alkis
true,true,Diekhusen-Fahrstedt,013108010,2023-11-06,06.11.2023,11_2023,Diekhusen-Fahrstedt,1754,alkis
true,true,Havighorst,015044004,2023-11-06,06.11.2023,11_2023,Oststeinbek,1755,alkis
true,true,Negernbötel,019080002,2023-11-06,06.11.2023,11_2023,Negernbötel,1756,alkis
true,true,Lütau,017172006,2023-11-06,06.11.2023,11_2023,Lütau,1757,alkis
true,true,Tarp,011143005,2023-11-06,06.11.2023,11_2023,Tarp,1758,alkis
true,true,Ellerdorf,010093008,2023-11-06,06.11.2023,11_2023,Ellerdorf,1759,alkis
true,true,Luhnstedt,010263002,2023-11-06,06.11.2023,11_2023,Luhnstedt,1760,alkis
true,true,Depenau,016025009,2023-11-06,06.11.2023,11_2023,Stolpe,1761,alkis
true,true,Fitzen,017054001,2023-11-06,06.11.2023,11_2023,Fitzen,1762,alkis
true,true,Appen,016501019,2023-11-06,06.11.2023,11_2023,Appen,1763,alkis
true,true,Sankt Margarethen,012110009,2023-11-06,06.11.2023,11_2023,Sankt Margarethen,1764,alkis
true,true,Langstedt,011172001,2023-11-06,06.11.2023,11_2023,Langstedt,1765,alkis
true,true,Bredstedt,011511002,2023-11-06,06.11.2023,11_2023,Bredstedt,1766,alkis
true,true,Nüssau,017200003,2023-11-06,06.11.2023,11_2023,Büchen,1767,alkis
true,true,Havetoft,018048005,2023-11-06,06.11.2023,11_2023,Havetoft,1768,alkis
true,true,Neuheikendorf,012713005,2023-11-06,06.11.2023,11_2023,Heikendorf,1769,alkis
true,true,Hattstedt,011526001,2023-11-06,06.11.2023,11_2023,Hattstedt,1770,alkis
true,true,Garstedt,019143011,2023-11-06,06.11.2023,11_2023,Norderstedt,1771,alkis
true,true,Kampen,015545010,2023-11-06,06.11.2023,11_2023,Kampen (Sylt),1772,alkis
true,true,Tarbek,019116004,2023-11-06,06.11.2023,11_2023,Tarbek,1773,alkis
true,true,Borstel-Gut,019014007,2023-11-06,06.11.2023,11_2023,Sülfeld,1774,alkis
true,true,Vadersdorf,014189006,2023-11-06,06.11.2023,11_2023,Fehmarn,1775,alkis
true,true,Kükels,019069005,2023-11-06,06.11.2023,11_2023,Kükels,1776,alkis
true,true,Bordelum,011510025,2023-11-06,06.11.2023,11_2023,Bordelum,1777,alkis
true,true,Delve,013310009,2023-11-06,06.11.2023,11_2023,Delve,1778,alkis
true,true,Süderhastedt,013085005,2023-11-06,06.11.2023,11_2023,Süderhastedt,1779,alkis
true,true,Brodersby,018019004,2023-11-06,06.11.2023,11_2023,Brodersby-Goltoft,1780,alkis
true,true,Garstedt,019143008,2023-11-06,06.11.2023,11_2023,Norderstedt,1781,alkis
true,true,Löwenstedt,011546001,2023-11-06,06.11.2023,11_2023,Löwenstedt,1782,alkis
true,true,Horst,012048011,2023-11-06,06.11.2023,11_2023,Horst (Holstein),1783,alkis
true,true,Wakendorf II,019124005,2023-11-06,06.11.2023,11_2023,Wakendorf II,1784,alkis
true,true,Eggebek,011017003,2023-11-06,06.11.2023,11_2023,Eggebek,1785,alkis
true,true,Haby,010151001,2023-11-06,06.11.2023,11_2023,Haby,1786,alkis
true,true,Humptrup,015528012,2023-11-06,06.11.2023,11_2023,Humptrup,1787,alkis
true,true,Bark,019006009,2023-11-06,06.11.2023,11_2023,Bark,1788,alkis
true,true,Schönhorst,014565001,2023-11-06,06.11.2023,11_2023,Schönhorst,1789,alkis
true,true,Westerdeich,013098002,2023-11-06,06.11.2023,11_2023,Schmedeswurth,1790,alkis
true,true,Drage,011631030,2023-11-06,06.11.2023,11_2023,Drage,1791,alkis
true,true,Hemmingstedt,013037006,2023-11-06,06.11.2023,11_2023,Hemmingstedt,1792,alkis
true,true,Neu Horst,017189002,2023-11-06,06.11.2023,11_2023,Horst,1793,alkis
true,true,Reher,012103009,2023-11-06,06.11.2023,11_2023,Reher,1794,alkis
true,true,Winnert,011593016,2023-11-06,06.11.2023,11_2023,Winnert,1795,alkis
true,true,Achtrup,015501007,2023-11-06,06.11.2023,11_2023,Achtrup,1796,alkis
true,true,Sillerup,011128002,2023-11-06,06.11.2023,11_2023,Lindewitt,1797,alkis
true,true,Loop,014549005,2023-11-06,06.11.2023,11_2023,Loop,1798,alkis
true,true,Wanderup,011157005,2023-11-06,06.11.2023,11_2023,Wanderup,1799,alkis
true,true,Friedrichsgraben,010110002,2023-11-06,06.11.2023,11_2023,Friedrichsgraben,1800,alkis
true,true,Rögen,010357001,2023-11-06,06.11.2023,11_2023,Gammelby,1801,alkis
true,true,Brunsmark,017029002,2023-11-06,06.11.2023,11_2023,Brunsmark,1802,alkis
true,true,Hennstedt,012040011,2023-11-06,06.11.2023,11_2023,Hennstedt,1803,alkis
true,true,Ellerau,019023005,2023-11-06,06.11.2023,11_2023,Ellerau,1804,alkis
true,true,Böklund,018008005,2023-11-06,06.11.2023,11_2023,Böklund,1805,alkis
true,true,Bartelsdorf,017011004,2023-11-06,06.11.2023,11_2023,Schulendorf,1806,alkis
true,true,Schwabstedt,011577007,2023-11-06,06.11.2023,11_2023,Schwabstedt,1807,alkis
true,true,Immenstedt,011537008,2023-11-06,06.11.2023,11_2023,Immenstedt,1808,alkis
true,true,Schönningstedt,015113003,2023-11-06,06.11.2023,11_2023,Reinbek,1809,alkis
true,true,Moordiek,012077002,2023-11-06,06.11.2023,11_2023,Moordiek,1810,alkis
true,true,Staberhof,014173001,2023-11-06,06.11.2023,11_2023,Fehmarn,1811,alkis
true,true,Rantrum,011571006,2023-11-06,06.11.2023,11_2023,Rantrum,1812,alkis
true,true,Klein-Königsförde,012613001,2023-11-06,06.11.2023,11_2023,Krummwisch,1813,alkis
true,true,Emmelsbüll,015516011,2023-11-06,06.11.2023,11_2023,Emmelsbüll-Horsbüll,1814,alkis
true,true,Löwenstedt,011546007,2023-11-06,06.11.2023,11_2023,Löwenstedt,1815,alkis
true,true,Ridders,012106005,2023-11-06,06.11.2023,11_2023,Hohenlockstedt,1816,alkis
true,true,Stedesand,015557016,2023-11-06,06.11.2023,11_2023,Stedesand,1817,alkis
true,true,Elpersbüttel,013027027,2023-11-06,06.11.2023,11_2023,Elpersbüttel,1818,alkis
true,true,Hohenaspe,012045013,2023-11-06,06.11.2023,11_2023,Hohenaspe,1819,alkis
true,true,Klein Bennebek,018061007,2023-11-06,06.11.2023,11_2023,Klein Bennebek,1820,alkis
true,true,Oevenum,015547004,2023-11-06,06.11.2023,11_2023,Oevenum,1821,alkis
true,true,Reußenköge,011572032,2023-11-06,06.11.2023,11_2023,Reußenköge,1822,alkis
true,true,Schleswig,018101004,2023-11-06,06.11.2023,11_2023,Schleswig,1823,alkis
true,true,Hasloh,016532006,2023-11-06,06.11.2023,11_2023,Hasloh,1824,alkis
true,true,Horstedt,011534006,2023-11-06,06.11.2023,11_2023,Horstedt,1825,alkis
true,true,Liensfeld,010558002,2023-11-06,06.11.2023,11_2023,Bosau,1826,alkis
true,true,Neuerfrade-Rickling,019082009,2023-11-06,06.11.2023,11_2023,Rickling,1827,alkis
true,true,Großenaspe,014532032,2023-11-06,06.11.2023,11_2023,Großenaspe,1828,alkis
true,true,Hamwarde-Dorf,017099004,2023-11-06,06.11.2023,11_2023,Hamwarde,1829,alkis
true,true,Trappenkamp,019139002,2023-11-06,06.11.2023,11_2023,Trappenkamp,1830,alkis
true,true,Karolinenkoog,013332003,2023-11-06,06.11.2023,11_2023,Karolinenkoog,1831,alkis
true,true,Norddeich,013342004,2023-11-06,06.11.2023,11_2023,Norddeich,1832,alkis
true,true,Holzdorf,010194004,2023-11-06,06.11.2023,11_2023,Holzdorf,1833,alkis
true,true,Glashütte,019142012,2023-11-06,06.11.2023,11_2023,Norderstedt,1834,alkis
true,true,Kronprinzenkoog,013052013,2023-11-06,06.11.2023,11_2023,Kronprinzenkoog,1835,alkis
true,true,Bredenbek-Pehmen,016016003,2023-11-06,06.11.2023,11_2023,Nehmten,1836,alkis
true,true,Hodorf,012044006,2023-11-06,06.11.2023,11_2023,Hodorf,1837,alkis
true,true,Klanxbüll,015532009,2023-11-06,06.11.2023,11_2023,Klanxbüll,1838,alkis
true,true,Groß Niendorf,019037008,2023-11-06,06.11.2023,11_2023,Groß Niendorf,1839,alkis
true,true,Einfeld,014527001,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",1840,alkis
true,true,Bordelum,011510017,2023-11-06,06.11.2023,11_2023,Bordelum,1841,alkis
true,true,Oldsum,015548002,2023-11-06,06.11.2023,11_2023,Oldsum,1842,alkis
true,true,Reußenköge,011572020,2023-11-06,06.11.2023,11_2023,Reußenköge,1843,alkis
true,true,Horstedt,011534008,2023-11-06,06.11.2023,11_2023,Horstedt,1844,alkis
true,true,Bredenbek-Pehmen,016016002,2023-11-06,06.11.2023,11_2023,Nehmten,1845,alkis
true,true,Latendorf,014548009,2023-11-06,06.11.2023,11_2023,Latendorf,1846,alkis
true,true,Neuenbrook,012083003,2023-11-06,06.11.2023,11_2023,Neuenbrook,1847,alkis
true,true,Haurup,011053001,2023-11-06,06.11.2023,11_2023,Handewitt,1848,alkis
true,true,Bojendorf,014019001,2023-11-06,06.11.2023,11_2023,Fehmarn,1849,alkis
true,true,Almdorf,011598005,2023-11-06,06.11.2023,11_2023,Almdorf,1850,alkis
true,true,Wentorf bei Hamburg,017275002,2023-11-06,06.11.2023,11_2023,Wentorf bei Hamburg,1851,alkis
true,true,Wiemersdorf,019132001,2023-11-06,06.11.2023,11_2023,Wiemersdorf,1852,alkis
true,true,Schwesing,011580011,2023-11-06,06.11.2023,11_2023,Schwesing,1853,alkis
true,true,Uelvesbüll,011624009,2023-11-06,06.11.2023,11_2023,Uelvesbüll,1854,alkis
true,true,Lehmrade,017165007,2023-11-06,06.11.2023,11_2023,Lehmrade,1855,alkis
true,true,Ekholt,016516003,2023-11-06,06.11.2023,11_2023,Seeth-Ekholt,1856,alkis
true,true,Nettelau,016117001,2023-11-06,06.11.2023,11_2023,Stolpe,1857,alkis
true,true,Hattstedtermarsch,011527011,2023-11-06,06.11.2023,11_2023,Hattstedtermarsch,1858,alkis
true,true,Viöl,011589010,2023-11-06,06.11.2023,11_2023,Viöl,1859,alkis
true,true,Plön,016131007,2023-11-06,06.11.2023,11_2023,Plön,1860,alkis
true,true,Enge,015517004,2023-11-06,06.11.2023,11_2023,Enge-Sande,1861,alkis
true,true,Tating,011621027,2023-11-06,06.11.2023,11_2023,Tating,1862,alkis
true,true,Stadum,015556001,2023-11-06,06.11.2023,11_2023,Stadum,1863,alkis
true,true,Neukirchen,015542004,2023-11-06,06.11.2023,11_2023,Neukirchen,1864,alkis
true,true,Wyk,015570016,2023-11-06,06.11.2023,11_2023,Wyk auf Föhr,1865,alkis
true,true,Lutzhöft,011091001,2023-11-06,06.11.2023,11_2023,Grundhof,1866,alkis
true,true,Schuby,018104017,2023-11-06,06.11.2023,11_2023,Schuby,1867,alkis
true,true,Henstedt,019047011,2023-11-06,06.11.2023,11_2023,Henstedt-Ulzburg,1868,alkis
true,true,Riesbriek,011116001,2023-11-06,06.11.2023,11_2023,Lindewitt,1869,alkis
true,true,Glashütte,019142010,2023-11-06,06.11.2023,11_2023,Norderstedt,1870,alkis
true,true,Brebel,018016003,2023-11-06,06.11.2023,11_2023,Süderbrarup,1871,alkis
true,true,Delingsdorf,015022008,2023-11-06,06.11.2023,11_2023,Delingsdorf,1872,alkis
true,true,Vorbrügge,012126001,2023-11-06,06.11.2023,11_2023,Kellinghusen,1873,alkis
true,true,Meldorf,013061014,2023-11-06,06.11.2023,11_2023,Meldorf,1874,alkis
true,true,Bargteheide,015009009,2023-11-06,06.11.2023,11_2023,Bargteheide,1875,alkis
true,true,Süderhastedt,013085001,2023-11-06,06.11.2023,11_2023,Süderhastedt,1876,alkis
true,true,Seeth,011633001,2023-11-06,06.11.2023,11_2023,Seeth,1877,alkis
true,true,Ellerdorf,010093009,2023-11-06,06.11.2023,11_2023,Ellerdorf,1878,alkis
true,true,Schiphorst,017237005,2023-11-06,06.11.2023,11_2023,Schiphorst,1879,alkis
true,true,Löwenstedt,011546010,2023-11-06,06.11.2023,11_2023,Löwenstedt,1880,alkis
true,true,Lütjenwestedt,010258016,2023-11-06,06.11.2023,11_2023,Lütjenwestedt,1881,alkis
true,true,Grödersby,018044001,2023-11-06,06.11.2023,11_2023,Grödersby,1882,alkis
true,true,Friedrichsgabe,019140003,2023-11-06,06.11.2023,11_2023,Norderstedt,1883,alkis
true,true,Heidgraben,016534001,2023-11-06,06.11.2023,11_2023,Heidgraben,1884,alkis
true,true,St. Peter-Ording,011619006,2023-11-06,06.11.2023,11_2023,Sankt Peter-Ording,1885,alkis
true,true,Horst,012048008,2023-11-06,06.11.2023,11_2023,Horst (Holstein),1886,alkis
true,true,Uetersen,016582007,2023-11-06,06.11.2023,11_2023,Uetersen,1887,alkis
true,true,Tielenauthal,013426006,2023-11-06,06.11.2023,11_2023,Tellingstedt,1888,alkis
true,true,Henstedt,019047007,2023-11-06,06.11.2023,11_2023,Henstedt-Ulzburg,1889,alkis
true,true,Sirksfelde,017258001,2023-11-06,06.11.2023,11_2023,Sirksfelde,1890,alkis
true,true,Kronprinzenkoog,013052003,2023-11-06,06.11.2023,11_2023,Kronprinzenkoog,1891,alkis
true,true,Bresahn-Meierhof,017026001,2023-11-06,06.11.2023,11_2023,Salem,1892,alkis
true,true,Weesby,011175010,2023-11-06,06.11.2023,11_2023,Weesby,1893,alkis
true,true,Siebenbäumen,017254004,2023-11-06,06.11.2023,11_2023,Siebenbäumen,1894,alkis
true,true,Langenlehsten,017157001,2023-11-06,06.11.2023,11_2023,Langenlehsten,1895,alkis
true,true,Steinhorst,017260008,2023-11-06,06.11.2023,11_2023,Steinhorst,1896,alkis
true,true,Dänschendorf,014029006,2023-11-06,06.11.2023,11_2023,Fehmarn,1897,alkis
true,true,Kisdorf,019062025,2023-11-06,06.11.2023,11_2023,Kisdorf,1898,alkis
true,true,Wakendorf II,019124006,2023-11-06,06.11.2023,11_2023,Wakendorf II,1899,alkis
true,true,Wakendorf II,019124007,2023-11-06,06.11.2023,11_2023,Wakendorf II,1900,alkis
true,true,Wentorf bei Hamburg,017275005,2023-11-06,06.11.2023,11_2023,Wentorf bei Hamburg,1901,alkis
true,true,Schlamersdorf,019097004,2023-11-06,06.11.2023,11_2023,Seedorf,1902,alkis
true,true,Henstedt,019047013,2023-11-06,06.11.2023,11_2023,Henstedt-Ulzburg,1903,alkis
true,true,Wyk,015570017,2023-11-06,06.11.2023,11_2023,Wyk auf Föhr,1904,alkis
true,true,Prinzenmoor,010337006,2023-11-06,06.11.2023,11_2023,Prinzenmoor,1905,alkis
true,true,Bimöhlen,019009004,2023-11-06,06.11.2023,11_2023,Bimöhlen,1906,alkis
true,true,Steenfeld,017511001,2023-11-06,06.11.2023,11_2023,Steenfeld,1907,alkis
true,true,Kleinsolt,011073002,2023-11-06,06.11.2023,11_2023,Freienwill,1908,alkis
true,true,Güby,010148003,2023-11-06,06.11.2023,11_2023,Güby,1909,alkis
true,true,Quarnbek,012622001,2023-11-06,06.11.2023,11_2023,Quarnbek,1910,alkis
true,true,Kropp,018067016,2023-11-06,06.11.2023,11_2023,Kropp,1911,alkis
true,true,Janneby,011063011,2023-11-06,06.11.2023,11_2023,Janneby,1912,alkis
true,true,Kollerup,011077002,2023-11-06,06.11.2023,11_2023,Großsolt,1913,alkis
true,true,Enge,015517007,2023-11-06,06.11.2023,11_2023,Enge-Sande,1914,alkis
true,true,Preetz-Kloster,016134010,2023-11-06,06.11.2023,11_2023,Pohnsdorf,1915,alkis
true,true,Löwenstedt,011546005,2023-11-06,06.11.2023,11_2023,Löwenstedt,1916,alkis
true,true,Frörup,011027004,2023-11-06,06.11.2023,11_2023,Oeversee,1917,alkis
true,true,Oldesloe,015092007,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,1918,alkis
true,true,Schardebüll,015553004,2023-11-06,06.11.2023,11_2023,Enge-Sande,1919,alkis
true,true,Siems,013530005,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",1920,alkis
true,true,Eilsdorf,019022001,2023-11-06,06.11.2023,11_2023,Pronstorf,1921,alkis
true,true,St. Gertrud,013502013,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",1922,alkis
true,true,Drelsdorf,011516008,2023-11-06,06.11.2023,11_2023,Drelsdorf,1923,alkis
true,true,Groß Dannewerk,018045004,2023-11-06,06.11.2023,11_2023,Dannewerk,1924,alkis
true,true,Bohnert,010040004,2023-11-06,06.11.2023,11_2023,Kosel,1925,alkis
true,true,Sophienhof,012709001,2023-11-06,06.11.2023,11_2023,Fargau-Pratjau,1926,alkis
true,true,Silberstedt,018106001,2023-11-06,06.11.2023,11_2023,Silberstedt,1927,alkis
true,true,Oldenswort,011614002,2023-11-06,06.11.2023,11_2023,Oldenswort,1928,alkis
true,true,Schönberg,012736003,2023-11-06,06.11.2023,11_2023,Schönberg (Holstein),1929,alkis
true,true,Grabau,015031008,2023-11-06,06.11.2023,11_2023,Grabau,1930,alkis
true,true,Braderup,015511004,2023-11-06,06.11.2023,11_2023,Braderup,1931,alkis
true,true,Liensfeld,010558003,2023-11-06,06.11.2023,11_2023,Bosau,1932,alkis
