success,status,gemarkung,flur,a_datum,a_datum_dmy,quartal,gemeinde,ogc_fid,type
true,true,Bad Bramstedt,019015006,2023-11-06,06.11.2023,11_2023,Bad Bramstedt,7783,alkis
true,true,Staberdorf,014172005,2023-11-06,06.11.2023,11_2023,Fehmarn,7784,alkis
true,true,Bimöhlen,019009006,2023-11-06,06.11.2023,11_2023,Bimöhlen,7785,alkis
true,true,Mönkloh,019075003,2023-11-06,06.11.2023,11_2023,Mönkloh,7786,alkis
true,true,Hohenholm,010179002,2023-11-06,06.11.2023,11_2023,Holtsee,7787,alkis
true,true,Neustadt,014126005,2023-11-06,06.11.2023,11_2023,Neustadt in Holst.,7788,alkis
true,true,Hemmelsdorf,010541001,2023-11-06,06.11.2023,11_2023,Timmendorfer Strand,7789,alkis
true,true,Kalleby,011069003,2023-11-06,06.11.2023,11_2023,Steinbergkirche,7790,alkis
true,true,Schuby,018104021,2023-11-06,06.11.2023,11_2023,Schuby,7791,alkis
true,true,Pinneberg,016562025,2023-11-06,06.11.2023,11_2023,Pinneberg,7792,alkis
true,true,Sörup,011129023,2023-11-06,06.11.2023,11_2023,Sörup,7793,alkis
true,true,Ottenhof,012743002,2023-11-06,06.11.2023,11_2023,Stoltenberg,7794,alkis
true,true,Süderlügum,015559005,2023-11-06,06.11.2023,11_2023,Süderlügum,7795,alkis
true,true,Hamfelde,017096001,2023-11-06,06.11.2023,11_2023,Hamfelde,7796,alkis
true,true,Wittenbergen,012137001,2023-11-06,06.11.2023,11_2023,Wittenbergen,7797,alkis
true,true,Lütjenbornholt,010257004,2023-11-06,06.11.2023,11_2023,Bornholt,7798,alkis
true,true,Vaasbüttel,010434004,2023-11-06,06.11.2023,11_2023,Hohenwestedt,7799,alkis
true,true,Hasseldieksdamm,012510003,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",7800,alkis
true,true,Wensin,019204021,2023-11-06,06.11.2023,11_2023,Rohlstorf,7801,alkis
true,true,Süderfahrenstedt,018112001,2023-11-06,06.11.2023,11_2023,Süderfahrenstedt,7802,alkis
true,true,Hamwarde-Dorf,017099006,2023-11-06,06.11.2023,11_2023,Hamwarde,7803,alkis
true,true,Sehestedt,010391002,2023-11-06,06.11.2023,11_2023,Sehestedt,7804,alkis
true,true,Kleve,013333002,2023-11-06,06.11.2023,11_2023,Kleve,7805,alkis
true,true,Rathmannsdorf,010344001,2023-11-06,06.11.2023,11_2023,Felm,7806,alkis
true,true,Hetlingen,016537002,2023-11-06,06.11.2023,11_2023,Hetlingen,7807,alkis
true,true,Hademarschen,010153011,2023-11-06,06.11.2023,11_2023,Hanerau-Hademarschen,7808,alkis
true,true,Segrahn-Meierhof,017253001,2023-11-06,06.11.2023,11_2023,Gudow,7809,alkis
true,true,Stedesand,015557010,2023-11-06,06.11.2023,11_2023,Stedesand,7810,alkis
true,true,Rehhorst,015101002,2023-11-06,06.11.2023,11_2023,Rehhorst,7811,alkis
true,true,Gokels,010125006,2023-11-06,06.11.2023,11_2023,Gokels,7812,alkis
true,true,Landscheide,012071002,2023-11-06,06.11.2023,11_2023,Landscheide,7813,alkis
true,true,Havighorst,015043002,2023-11-06,06.11.2023,11_2023,Feldhorst,7814,alkis
true,true,Großenaspe,014532027,2023-11-06,06.11.2023,11_2023,Großenaspe,7815,alkis
true,true,Klein Bennebek,018061016,2023-11-06,06.11.2023,11_2023,Klein Bennebek,7816,alkis
true,true,Koberg-Borstorfer Forst,017139004,2023-11-06,06.11.2023,11_2023,Koberg,7817,alkis
true,true,Oldendorf,012092006,2023-11-06,06.11.2023,11_2023,Oldendorf,7818,alkis
true,true,Holzdorf,010194002,2023-11-06,06.11.2023,11_2023,Holzdorf,7819,alkis
true,true,Koldenbüttel,011609024,2023-11-06,06.11.2023,11_2023,Koldenbüttel,7820,alkis
true,true,Gnutz,010120010,2023-11-06,06.11.2023,11_2023,Gnutz,7821,alkis
true,true,Lockstedt,012175002,2023-11-06,06.11.2023,11_2023,Hohenlockstedt,7822,alkis
true,true,Reinsbüttel,013352006,2023-11-06,06.11.2023,11_2023,Reinsbüttel,7823,alkis
true,true,Raa-Besenbek,016566003,2023-11-06,06.11.2023,11_2023,Raa-Besenbek,7824,alkis
true,true,Aschau,010014002,2023-11-06,06.11.2023,11_2023,Altenhof,7825,alkis
true,true,Rade,012101005,2023-11-06,06.11.2023,11_2023,Rade,7826,alkis
true,true,Kochendorf,010226004,2023-11-06,06.11.2023,11_2023,Windeby,7827,alkis
true,true,Ahlefeld,010003002,2023-11-06,06.11.2023,11_2023,Ahlefeld-Bistensee,7828,alkis
true,true,Kirchnüchel-Grünhaus,016085001,2023-11-06,06.11.2023,11_2023,Kirchnüchel,7829,alkis
true,true,Alveslohe,019003001,2023-11-06,06.11.2023,11_2023,Alveslohe,7830,alkis
true,true,Großsolt,011039001,2023-11-06,06.11.2023,11_2023,Großsolt,7831,alkis
true,true,Albersdorf,013001014,2023-11-06,06.11.2023,11_2023,Albersdorf,7832,alkis
true,true,Owschlag,010326006,2023-11-06,06.11.2023,11_2023,Owschlag,7833,alkis
true,true,Hemmingstedt,013037017,2023-11-06,06.11.2023,11_2023,Hemmingstedt,7834,alkis
true,true,Augustenhof,010016003,2023-11-06,06.11.2023,11_2023,Osdorf,7835,alkis
true,true,Farve,014039007,2023-11-06,06.11.2023,11_2023,Wangels,7836,alkis
true,true,Wensin,019130021,2023-11-06,06.11.2023,11_2023,Wensin,7837,alkis
true,true,Krummbek,012720003,2023-11-06,06.11.2023,11_2023,Krummbek,7838,alkis
true,true,Ehndorf,014525005,2023-11-06,06.11.2023,11_2023,Ehndorf,7839,alkis
true,true,Kaköhl,016078003,2023-11-06,06.11.2023,11_2023,Blekendorf,7840,alkis
true,true,Rellin,014145002,2023-11-06,06.11.2023,11_2023,Heringsdorf,7841,alkis
true,true,Kluvensiek,010224005,2023-11-06,06.11.2023,11_2023,Bovenau,7842,alkis
true,true,Mehlby,018142003,2023-11-06,06.11.2023,11_2023,Kappeln,7843,alkis
true,true,Stenderup b. S.,011134009,2023-11-06,06.11.2023,11_2023,Sieverstedt,7844,alkis
true,true,Sebent,014163002,2023-11-06,06.11.2023,11_2023,Damlos,7845,alkis
true,true,Alt Harmhorst,016001001,2023-11-06,06.11.2023,11_2023,Kirchnüchel,7846,alkis
true,true,Eichede,015025011,2023-11-06,06.11.2023,11_2023,Steinburg,7847,alkis
true,true,Rondeshagen,017214004,2023-11-06,06.11.2023,11_2023,Rondeshagen,7848,alkis
true,true,Viöl,011589005,2023-11-06,06.11.2023,11_2023,Viöl,7849,alkis
true,true,Behrensdorf,016008004,2023-11-06,06.11.2023,11_2023,Behrensdorf (Ostsee),7850,alkis
true,true,Gammelby,010113001,2023-11-06,06.11.2023,11_2023,Gammelby,7851,alkis
true,true,Wetterade,016202001,2023-11-06,06.11.2023,11_2023,Helmstorf,7852,alkis
true,true,Brammer,010055002,2023-11-06,06.11.2023,11_2023,Brammer,7853,alkis
true,true,Heist,016535007,2023-11-06,06.11.2023,11_2023,Heist,7854,alkis
true,true,Glinde,015030005,2023-11-06,06.11.2023,11_2023,Glinde,7855,alkis
true,true,Kaltenhof,010206006,2023-11-06,06.11.2023,11_2023,Dänischenhagen,7856,alkis
true,true,Struxdorf,018110001,2023-11-06,06.11.2023,11_2023,Struxdorf,7857,alkis
true,true,Heide,013323010,2023-11-06,06.11.2023,11_2023,Heide,7858,alkis
true,true,Strenglin,019110003,2023-11-06,06.11.2023,11_2023,Pronstorf,7859,alkis
true,true,Bordelum,011510005,2023-11-06,06.11.2023,11_2023,Bordelum,7860,alkis
true,true,Neu Harmhorst,016120002,2023-11-06,06.11.2023,11_2023,Kirchnüchel,7861,alkis
true,true,Arkebek,013004005,2023-11-06,06.11.2023,11_2023,Arkebek,7862,alkis
true,true,Gadeland,014529008,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",7863,alkis
true,true,Sachsenwald,017220051,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",7864,alkis
true,true,Leck,015536016,2023-11-06,06.11.2023,11_2023,Leck,7865,alkis
true,true,Langstedt,011172007,2023-11-06,06.11.2023,11_2023,Langstedt,7866,alkis
true,true,Techelsdorf,014568001,2023-11-06,06.11.2023,11_2023,Techelsdorf,7867,alkis
true,true,Götzberg,019033004,2023-11-06,06.11.2023,11_2023,Henstedt-Ulzburg,7868,alkis
true,true,Nordermeldorf,013455015,2023-11-06,06.11.2023,11_2023,Nordermeldorf,7869,alkis
true,true,Barmstedt,016504001,2023-11-06,06.11.2023,11_2023,Barmstedt,7870,alkis
true,true,Reinsbek,019091001,2023-11-06,06.11.2023,11_2023,Pronstorf,7871,alkis
true,true,Kirchspiel-Garding,011605001,2023-11-06,06.11.2023,11_2023,"Garding, Kirchspiel",7872,alkis
true,true,Dellstedt,013309003,2023-11-06,06.11.2023,11_2023,Dellstedt,7873,alkis
true,true,Kükels,019069003,2023-11-06,06.11.2023,11_2023,Kükels,7874,alkis
true,true,Oesterdeichstrich,013345003,2023-11-06,06.11.2023,11_2023,Oesterdeichstrich,7875,alkis
true,true,Harzhof,010159001,2023-11-06,06.11.2023,11_2023,Holtsee,7876,alkis
true,true,Ramsdorf,010343002,2023-11-06,06.11.2023,11_2023,Owschlag,7877,alkis
true,true,Fargau,012706003,2023-11-06,06.11.2023,11_2023,Fargau-Pratjau,7878,alkis
true,true,Wees,011159001,2023-11-06,06.11.2023,11_2023,Wees,7879,alkis
true,true,Heidmühlen,019046017,2023-11-06,06.11.2023,11_2023,Heidmühlen,7880,alkis
true,true,Pellworm,011567016,2023-11-06,06.11.2023,11_2023,Pellworm,7881,alkis
true,true,Kollmar,012170018,2023-11-06,06.11.2023,11_2023,Neuendorf b. Elmshorn,7882,alkis
true,true,Hörsten,010173005,2023-11-06,06.11.2023,11_2023,Hörsten,7883,alkis
true,true,Barmstedt,016504003,2023-11-06,06.11.2023,11_2023,Barmstedt,7884,alkis
true,true,Sören,014566005,2023-11-06,06.11.2023,11_2023,Sören,7885,alkis
true,true,Husum,011536018,2023-11-06,06.11.2023,11_2023,Husum,7886,alkis
true,true,Lütjenholm,011548001,2023-11-06,06.11.2023,11_2023,Lütjenholm,7887,alkis
true,true,Kleve,013333011,2023-11-06,06.11.2023,11_2023,Kleve,7888,alkis
true,true,Langballig,011084004,2023-11-06,06.11.2023,11_2023,Langballig,7889,alkis
true,true,Seestermühe,016575012,2023-11-06,06.11.2023,11_2023,Seestermühe,7890,alkis
true,true,Süderdorf,013387002,2023-11-06,06.11.2023,11_2023,Süderdorf,7891,alkis
true,true,Bothkamp,016011003,2023-11-06,06.11.2023,11_2023,Bothkamp,7892,alkis
true,true,Maisborstel,010266002,2023-11-06,06.11.2023,11_2023,Todenbüttel,7893,alkis
true,true,Niendorf a.d. Steckn.-Dorf,017197001,2023-11-06,06.11.2023,11_2023,Niendorf/Stecknitz,7894,alkis
true,true,Bossee,012641006,2023-11-06,06.11.2023,11_2023,Westensee,7895,alkis
true,true,Schobüll,011576002,2023-11-06,06.11.2023,11_2023,Husum,7896,alkis
true,true,Wacken,012128007,2023-11-06,06.11.2023,11_2023,Wacken,7897,alkis
true,true,Böken,014506004,2023-11-06,06.11.2023,11_2023,Aukrug,7898,alkis
true,true,Tangstedt,016580015,2023-11-06,06.11.2023,11_2023,Tangstedt,7899,alkis
true,true,Langstedt,011172004,2023-11-06,06.11.2023,11_2023,Langstedt,7900,alkis
true,true,Kaltenkirchen,019056019,2023-11-06,06.11.2023,11_2023,Kaltenkirchen,7901,alkis
true,true,Birkenmoor,010461001,2023-11-06,06.11.2023,11_2023,Schwedeneck,7902,alkis
true,true,Vollerwiek,011625003,2023-11-06,06.11.2023,11_2023,Vollerwiek,7903,alkis
true,true,Barensdorf,014011001,2023-11-06,06.11.2023,11_2023,Wangels,7904,alkis
true,true,Tellingstedt,013366001,2023-11-06,06.11.2023,11_2023,Tellingstedt,7905,alkis
true,true,Kaiser-Wilhelm-Koog,013044004,2023-11-06,06.11.2023,11_2023,Kaiser-Wilhelm-Koog,7906,alkis
true,true,Bracke,012018002,2023-11-06,06.11.2023,11_2023,Glückstadt,7907,alkis
true,true,Nübbel,010302012,2023-11-06,06.11.2023,11_2023,Nübbel,7908,alkis
true,true,Bad Bramstedt,019015015,2023-11-06,06.11.2023,11_2023,Bad Bramstedt,7909,alkis
true,true,Elpersbüttel,013027025,2023-11-06,06.11.2023,11_2023,Elpersbüttel,7910,alkis
true,true,Wittbek,011595004,2023-11-06,06.11.2023,11_2023,Wittbek,7911,alkis
true,true,Süderschmedeby,011140005,2023-11-06,06.11.2023,11_2023,Sieverstedt,7912,alkis
true,true,Hamdorf,010154010,2023-11-06,06.11.2023,11_2023,Hamdorf,7913,alkis
true,true,Pellworm,011567006,2023-11-06,06.11.2023,11_2023,Pellworm,7914,alkis
true,true,Kaden,019055007,2023-11-06,06.11.2023,11_2023,Alveslohe,7915,alkis
true,true,Esperstoft,018032012,2023-11-06,06.11.2023,11_2023,Silberstedt,7916,alkis
true,true,Borsfleth,012017011,2023-11-06,06.11.2023,11_2023,Borsfleth,7917,alkis
true,true,Nübbel,010302003,2023-11-06,06.11.2023,11_2023,Nübbel,7918,alkis
true,true,Kühsen,017153005,2023-11-06,06.11.2023,11_2023,Kühsen,7919,alkis
true,true,Projensdorf,012519002,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",7920,alkis
true,true,Lensahn,014103018,2023-11-06,06.11.2023,11_2023,Lensahn,7921,alkis
true,true,Ulzburg,019122006,2023-11-06,06.11.2023,11_2023,Henstedt-Ulzburg,7922,alkis
true,true,Esingen,016522003,2023-11-06,06.11.2023,11_2023,Tornesch,7923,alkis
true,true,Mohrkirch-Osterholz,018077006,2023-11-06,06.11.2023,11_2023,Mohrkirch,7924,alkis
true,true,Nieblum,015543008,2023-11-06,06.11.2023,11_2023,Nieblum,7925,alkis
true,true,Rendsburg,010348008,2023-11-06,06.11.2023,11_2023,Rendsburg,7926,alkis
true,true,Pohnsdorf,016132003,2023-11-06,06.11.2023,11_2023,Pohnsdorf,7927,alkis
true,true,Dänschendorf,014029008,2023-11-06,06.11.2023,11_2023,Fehmarn,7928,alkis
true,true,Sierhagen,014167002,2023-11-06,06.11.2023,11_2023,Altenkrempe,7929,alkis
true,true,Brunsbüttel,013016111,2023-11-06,06.11.2023,11_2023,Brunsbüttel,7930,alkis
true,true,Sirksfelde,017258003,2023-11-06,06.11.2023,11_2023,Sirksfelde,7931,alkis
true,true,Hohenlieth,010180004,2023-11-06,06.11.2023,11_2023,Holtsee,7932,alkis
true,true,Böbs,010510005,2023-11-06,06.11.2023,11_2023,Ahrensbök,7933,alkis
true,true,Glücksburg,011034026,2023-11-06,06.11.2023,11_2023,Glücksburg (Ostsee),7934,alkis
true,true,Kleinvollstedt,010220006,2023-11-06,06.11.2023,11_2023,Emkendorf,7935,alkis
true,true,Sterup,011135002,2023-11-06,06.11.2023,11_2023,Sterup,7936,alkis
true,true,Padenstedt,014555009,2023-11-06,06.11.2023,11_2023,Padenstedt,7937,alkis
true,true,Deutsch-Nienhof,012634003,2023-11-06,06.11.2023,11_2023,Westensee,7938,alkis
true,true,Vorburg,015141004,2023-11-06,06.11.2023,11_2023,Tremsbüttel,7939,alkis
true,true,Langelohe,015066001,2023-11-06,06.11.2023,11_2023,Brunsbek,7940,alkis
true,true,Langwedel,010240001,2023-11-06,06.11.2023,11_2023,Langwedel,7941,alkis
true,true,Borstel-Gut,019014011,2023-11-06,06.11.2023,11_2023,Sülfeld,7942,alkis
true,true,Trenthorst,015137001,2023-11-06,06.11.2023,11_2023,Westerau,7943,alkis
true,true,Traventhal,019036006,2023-11-06,06.11.2023,11_2023,Traventhal,7944,alkis
true,true,Ellerhoop,016520007,2023-11-06,06.11.2023,11_2023,Ellerhoop,7945,alkis
true,true,Meggerdorf,018075254,2023-11-06,06.11.2023,11_2023,Meggerdorf,7946,alkis
true,true,Neuenkirchen,013341006,2023-11-06,06.11.2023,11_2023,Neuenkirchen,7947,alkis
true,true,Gammellund,018040017,2023-11-06,06.11.2023,11_2023,Bollingstedt,7948,alkis
true,true,Süderhastedt,013085008,2023-11-06,06.11.2023,11_2023,Süderhastedt,7949,alkis
true,true,Hüsby,018052007,2023-11-06,06.11.2023,11_2023,Hüsby,7950,alkis
true,true,Schönhorst,012738004,2023-11-06,06.11.2023,11_2023,Schönkirchen,7951,alkis
true,true,Mölln,017179018,2023-11-06,06.11.2023,11_2023,Mölln,7952,alkis
true,true,Wilstedt,015147007,2023-11-06,06.11.2023,11_2023,Tangstedt,7953,alkis
true,true,Langeneß,011542004,2023-11-06,06.11.2023,11_2023,Langeneß,7954,alkis
true,true,Kleinwiehe,011074002,2023-11-06,06.11.2023,11_2023,Lindewitt,7955,alkis
true,true,Besdorf,012013006,2023-11-06,06.11.2023,11_2023,Besdorf,7956,alkis
true,true,Meddewade,015074005,2023-11-06,06.11.2023,11_2023,Meddewade,7957,alkis
true,true,Hohenaspe,012045007,2023-11-06,06.11.2023,11_2023,Hohenaspe,7958,alkis
true,true,Basedow,017012006,2023-11-06,06.11.2023,11_2023,Basedow,7959,alkis
true,true,Groß Wittensee,010143004,2023-11-06,06.11.2023,11_2023,Groß Wittensee,7960,alkis
true,true,Malkwitz,010563003,2023-11-06,06.11.2023,11_2023,Malente,7961,alkis
true,true,Hohenholm,010179003,2023-11-06,06.11.2023,11_2023,Holtsee,7962,alkis
true,true,Borgwedel,018014005,2023-11-06,06.11.2023,11_2023,Borgwedel,7963,alkis
true,true,Ovendorf,014554001,2023-11-06,06.11.2023,11_2023,Negenharrie,7964,alkis
true,true,Hagen,012729007,2023-11-06,06.11.2023,11_2023,Probsteierhagen,7965,alkis
true,true,Remmels,010346001,2023-11-06,06.11.2023,11_2023,Remmels,7966,alkis
true,true,Wrohm,013386011,2023-11-06,06.11.2023,11_2023,Wrohm,7967,alkis
true,true,Alterfrade,019160003,2023-11-06,06.11.2023,11_2023,Tarbek,7968,alkis
true,true,Kuden,013055007,2023-11-06,06.11.2023,11_2023,Kuden,7969,alkis
true,true,Sulsdorf a.F.,014182003,2023-11-06,06.11.2023,11_2023,Fehmarn,7970,alkis
true,true,Nienkattbek,010292010,2023-11-06,06.11.2023,11_2023,Jevenstedt,7971,alkis
true,true,Lütjenhof,014111001,2023-11-06,06.11.2023,11_2023,Großenbrode,7972,alkis
true,true,Neuenkirchen,013341005,2023-11-06,06.11.2023,11_2023,Neuenkirchen,7973,alkis
true,true,Esingen,016522009,2023-11-06,06.11.2023,11_2023,Tornesch,7974,alkis
true,true,Bösby,010039001,2023-11-06,06.11.2023,11_2023,Holzdorf,7975,alkis
true,true,Oersdorf,010305006,2023-11-06,06.11.2023,11_2023,Bendorf,7976,alkis
true,true,Behlendorf,017016004,2023-11-06,06.11.2023,11_2023,Behlendorf,7977,alkis
true,true,Weißenhaus,014197004,2023-11-06,06.11.2023,11_2023,Wangels,7978,alkis
true,true,Poyenberg,012098007,2023-11-06,06.11.2023,11_2023,Poyenberg,7979,alkis
true,true,Bergholz-Meierhof,017017011,2023-11-06,06.11.2023,11_2023,Langenlehsten,7980,alkis
true,true,Wippendorf,011165001,2023-11-06,06.11.2023,11_2023,Esgrus,7981,alkis
true,true,Reußenköge,011572016,2023-11-06,06.11.2023,11_2023,Reußenköge,7982,alkis
true,true,Saustrup,018097008,2023-11-06,06.11.2023,11_2023,Saustrup,7983,alkis
true,true,Glücksburg,011034006,2023-11-06,06.11.2023,11_2023,Glücksburg (Ostsee),7984,alkis
true,true,Husberg -7193,014692099,2023-11-06,06.11.2023,11_2023,Bönebüttel,7985,alkis
true,true,Jersbek,015055001,2023-11-06,06.11.2023,11_2023,Jersbek,7986,alkis
true,true,Burg,014025012,2023-11-06,06.11.2023,11_2023,Fehmarn,7987,alkis
true,true,Rantrum,011571002,2023-11-06,06.11.2023,11_2023,Rantrum,7988,alkis
true,true,Sahrensdorf,014155001,2023-11-06,06.11.2023,11_2023,Fehmarn,7989,alkis
true,true,Seekamp,019102005,2023-11-06,06.11.2023,11_2023,Seedorf,7990,alkis
true,true,Rüde,011119005,2023-11-06,06.11.2023,11_2023,Munkbrarup,7991,alkis
true,true,Oldenbüttel,010308002,2023-11-06,06.11.2023,11_2023,Oldenbüttel,7992,alkis
true,true,Högsdorf,016067003,2023-11-06,06.11.2023,11_2023,Högsdorf,7993,alkis
true,true,Oersdorf,010305002,2023-11-06,06.11.2023,11_2023,Bendorf,7994,alkis
true,true,Krempe,012063005,2023-11-06,06.11.2023,11_2023,Krempe,7995,alkis
true,true,Braderup,015511011,2023-11-06,06.11.2023,11_2023,Braderup,7996,alkis
true,true,Honigsee,016075005,2023-11-06,06.11.2023,11_2023,Honigsee,7997,alkis
true,true,Neuwühren,016122006,2023-11-06,06.11.2023,11_2023,Pohnsdorf,7998,alkis
true,true,Ostenfeld,010316006,2023-11-06,06.11.2023,11_2023,Ostenfeld (Rendsburg),7999,alkis
true,true,Heilshoop,015046001,2023-11-06,06.11.2023,11_2023,Heilshoop,8000,alkis
true,true,Ruhwinkel,016154001,2023-11-06,06.11.2023,11_2023,Ruhwinkel,8001,alkis
true,true,Gnissau,010528002,2023-11-06,06.11.2023,11_2023,Ahrensbök,8002,alkis
true,true,Bargstall,010019002,2023-11-06,06.11.2023,11_2023,Bargstall,8003,alkis
true,true,Lütjenbornholt,010257002,2023-11-06,06.11.2023,11_2023,Bornholt,8004,alkis
true,true,Meimersdorf,012513008,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",8005,alkis
true,true,Fahrendorf,017053001,2023-11-06,06.11.2023,11_2023,Kröppelshagen-Fahrendorf,8006,alkis
true,true,Dazendorf,014033002,2023-11-06,06.11.2023,11_2023,Gremersdorf,8007,alkis
true,true,Ruckforde,010362001,2023-11-06,06.11.2023,11_2023,Lindau,8008,alkis
true,true,Groß Vollstedt,010137012,2023-11-06,06.11.2023,11_2023,Groß Vollstedt,8009,alkis
true,true,Möhlhorst,010275002,2023-11-06,06.11.2023,11_2023,Fleckeby,8010,alkis
true,true,Glasau,019030008,2023-11-06,06.11.2023,11_2023,Glasau,8011,alkis
true,true,Meggerdorf,018075225,2023-11-06,06.11.2023,11_2023,Meggerdorf,8012,alkis
true,true,Harrislee,011050005,2023-11-06,06.11.2023,11_2023,Harrislee,8013,alkis
true,true,Pellworm,011567011,2023-11-06,06.11.2023,11_2023,Pellworm,8014,alkis
true,true,Nordermeldorf,013455004,2023-11-06,06.11.2023,11_2023,Nordermeldorf,8015,alkis
true,true,Böbs,010510003,2023-11-06,06.11.2023,11_2023,Ahrensbök,8016,alkis
true,true,Achtrup,015501002,2023-11-06,06.11.2023,11_2023,Achtrup,8017,alkis
true,true,Manhagen,014112001,2023-11-06,06.11.2023,11_2023,Manhagen,8018,alkis
true,true,Tüttendorf,010431002,2023-11-06,06.11.2023,11_2023,Tüttendorf,8019,alkis
true,true,Dänisch Nienhof,010077004,2023-11-06,06.11.2023,11_2023,Schwedeneck,8020,alkis
true,true,Warleberg,010439006,2023-11-06,06.11.2023,11_2023,Neuwittenbek,8021,alkis
true,true,Oldenswort,011614010,2023-11-06,06.11.2023,11_2023,Oldenswort,8022,alkis
true,true,Mönchneversdorf,014119003,2023-11-06,06.11.2023,11_2023,Schönwalde am Bungsberg,8023,alkis
true,true,Willenscharen,012133002,2023-11-06,06.11.2023,11_2023,Willenscharen,8024,alkis
true,true,Langenhorn,011543028,2023-11-06,06.11.2023,11_2023,Langenhorn,8025,alkis
true,true,Sollerup,011130004,2023-11-06,06.11.2023,11_2023,Sollerup,8026,alkis
true,true,Niederbüssau,013522001,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",8027,alkis
true,true,Frestedt,013032002,2023-11-06,06.11.2023,11_2023,Frestedt,8028,alkis
true,true,Martensrade,016108003,2023-11-06,06.11.2023,11_2023,Martensrade,8029,alkis
true,true,Oldenswort,011614034,2023-11-06,06.11.2023,11_2023,Oldenswort,8030,alkis
true,true,Winsen,019133003,2023-11-06,06.11.2023,11_2023,Winsen,8031,alkis
true,true,Osterhorn,016559007,2023-11-06,06.11.2023,11_2023,Osterhorn,8032,alkis
true,true,Gokels,010125001,2023-11-06,06.11.2023,11_2023,Gokels,8033,alkis
true,true,Bäk,017006004,2023-11-06,06.11.2023,11_2023,Bäk,8034,alkis
true,true,Kühren,016094009,2023-11-06,06.11.2023,11_2023,Kühren,8035,alkis
true,true,Brekling,018017007,2023-11-06,06.11.2023,11_2023,Nübel,8036,alkis
